origin_type,strategy,origin,validation_stratum,ProductId,DateKey,horizon,actual,model,prediction,absolute_error,signed_error
development,direct,2024-06-20,regular,2,2024-06-24,4,27.0,DynamicRidge,99.08306884765625,72.08306884765625,72.08306884765625
development,direct,2024-06-20,regular,25,2024-06-24,4,29.0,DynamicRidge,101.04244232177734,72.04244232177734,72.04244232177734
development,direct,2024-02-14,winter_test_like,24,2024-02-17,3,71.0,DynamicRidge,142.7349090576172,71.73490905761719,71.73490905761719
development,direct,2023-11-24,holiday_event,3,2023-12-01,7,50.0,DynamicRidge,119.98119354248047,69.98119354248047,69.98119354248047
development,direct,2023-12-18,holiday_event,5,2023-12-23,5,14.0,DynamicRidge,83.94193267822266,69.94193267822266,69.94193267822266
development,direct,2024-06-20,regular,7,2024-06-25,5,73.0,DynamicRidge,142.41488647460938,69.41488647460938,69.41488647460938
development,direct,2022-02-01,winter_test_like,5,2022-02-08,7,44.0,DynamicRidge,113.40325927734375,69.40325927734375,69.40325927734375
development,direct,2022-06-15,regular,16,2022-06-20,5,114.0,DynamicRidge,45.65290069580078,68.34709930419922,-68.34709930419922
development,direct,2024-11-29,holiday_event,4,2024-11-30,1,107.0,DynamicRidge,175.31617736816406,68.31617736816406,68.31617736816406
development,direct,2024-11-29,holiday_event,8,2024-12-06,7,140.0,DynamicRidge,72.31504821777344,67.68495178222656,-67.68495178222656
development,direct,2024-12-20,holiday_event,26,2024-12-23,3,27.0,SeasonalNaive,561.0,534.0,534.0
development,direct,2024-12-20,holiday_event,26,2024-12-24,4,12.0,SeasonalNaive,483.0,471.0,471.0
development,direct,2024-12-20,holiday_event,26,2024-12-22,2,74.0,SeasonalNaive,512.0,438.0,438.0
development,direct,2024-12-20,holiday_event,26,2024-12-25,5,20.0,SeasonalNaive,342.0,322.0,322.0
development,direct,2023-11-24,holiday_event,5,2023-12-01,7,80.0,SeasonalNaive,396.0,316.0,316.0
development,direct,2022-11-20,holiday_event,1,2022-11-27,7,466.0,SeasonalNaive,153.0,313.0,-313.0
development,direct,2024-12-20,holiday_event,26,2024-12-21,1,100.0,SeasonalNaive,380.0,280.0,280.0
development,direct,2023-11-24,holiday_event,3,2023-12-01,7,50.0,SeasonalNaive,310.0,260.0,260.0
development,direct,2023-11-24,holiday_event,11,2023-12-01,7,40.0,SeasonalNaive,277.0,237.0,237.0
development,direct,2022-11-20,holiday_event,1,2022-11-25,5,346.0,SeasonalNaive,119.0,227.0,-227.0
development,direct,2023-12-18,holiday_event,11,2023-12-22,4,29.0,SeasonalNaive,255.0,226.0,226.0
development,direct,2023-12-18,holiday_event,5,2023-12-24,6,14.0,SeasonalNaive,239.0,225.0,225.0
development,direct,2024-12-20,holiday_event,11,2024-12-23,3,29.0,SeasonalNaive,253.0,224.0,224.0
development,direct,2024-12-20,holiday_event,3,2024-12-24,4,8.0,SeasonalNaive,227.0,219.0,219.0
development,direct,2023-12-18,holiday_event,11,2023-12-24,6,11.0,SeasonalNaive,228.0,217.0,217.0
development,direct,2023-12-18,holiday_event,5,2023-12-25,7,34.0,SeasonalNaive,245.0,211.0,211.0
development,direct,2024-12-20,holiday_event,26,2024-12-26,6,22.0,SeasonalNaive,231.0,209.0,209.0
development,direct,2024-11-29,holiday_event,3,2024-12-01,2,334.0,SeasonalNaive,129.0,205.0,-205.0
development,direct,2023-11-24,holiday_event,5,2023-11-29,5,92.0,SeasonalNaive,296.0,204.0,204.0
development,direct,2024-12-20,holiday_event,4,2024-12-22,2,26.0,SeasonalNaive,230.0,204.0,204.0
development,direct,2024-12-20,holiday_event,11,2024-12-24,4,17.0,SeasonalNaive,221.0,204.0,204.0
development,direct,2022-11-20,holiday_event,3,2022-11-27,7,337.0,SeasonalNaive,135.0,202.0,-202.0
development,direct,2024-11-29,holiday_event,8,2024-12-03,4,69.0,SeasonalNaive,271.0,202.0,202.0
development,direct,2023-12-18,holiday_event,3,2023-12-24,6,3.0,SeasonalNaive,192.0,189.0,189.0
development,direct,2023-12-18,holiday_event,1,2023-12-20,2,33.0,SeasonalNaive,220.0,187.0,187.0
development,direct,2024-12-20,holiday_event,3,2024-12-25,5,5.0,SeasonalNaive,186.0,181.0,181.0
development,direct,2025-02-10,winter_test_like,25,2025-02-16,6,39.0,SeasonalNaive,219.0,180.0,180.0
development,direct,2022-11-20,holiday_event,11,2022-11-27,7,285.0,SeasonalNaive,106.0,179.0,-179.0
development,direct,2023-11-24,holiday_event,27,2023-11-26,2,4.0,SeasonalNaive,183.0,179.0,179.0
development,direct,2022-11-20,holiday_event,4,2022-11-21,1,244.0,SeasonalNaive,66.0,178.0,-178.0
development,direct,2023-11-24,holiday_event,11,2023-11-26,2,308.0,SeasonalNaive,130.0,178.0,-178.0
development,direct,2022-11-20,holiday_event,4,2022-11-25,5,359.0,SeasonalNaive,186.0,173.0,-173.0
development,direct,2025-02-10,winter_test_like,8,2025-02-16,6,48.0,SeasonalNaive,221.0,173.0,173.0
development,direct,2023-12-18,holiday_event,5,2023-12-22,4,35.0,SeasonalNaive,206.0,171.0,171.0
development,direct,2024-12-20,holiday_event,11,2024-12-25,5,24.0,SeasonalNaive,195.0,171.0,171.0
development,direct,2022-11-20,holiday_event,4,2022-11-27,7,416.0,SeasonalNaive,246.0,170.0,-170.0
development,direct,2022-11-20,holiday_event,25,2022-11-27,7,199.0,SeasonalNaive,29.0,170.0,-170.0
development,direct,2023-12-18,holiday_event,5,2023-12-20,2,113.0,SeasonalNaive,282.0,169.0,169.0
development,direct,2023-12-18,holiday_event,3,2023-12-22,4,13.0,SeasonalNaive,180.0,167.0,167.0
development,direct,2023-11-24,holiday_event,5,2023-11-30,6,85.0,SeasonalNaive,250.0,165.0,165.0
development,direct,2023-12-18,holiday_event,1,2023-12-24,6,9.0,SeasonalNaive,174.0,165.0,165.0
development,direct,2023-11-24,holiday_event,1,2023-12-01,7,26.0,SeasonalNaive,189.0,163.0,163.0
development,direct,2025-02-10,winter_test_like,28,2025-02-16,6,80.0,SeasonalNaive,238.0,158.0,158.0
development,direct,2023-12-18,holiday_event,5,2023-12-23,5,14.0,SeasonalNaive,170.0,156.0,156.0
development,direct,2022-11-20,holiday_event,22,2022-11-27,7,221.0,SeasonalNaive,66.0,155.0,-155.0
development,direct,2024-12-20,holiday_event,2,2024-12-24,4,2.0,SeasonalNaive,156.0,154.0,154.0
development,direct,2024-12-20,holiday_event,3,2024-12-26,6,3.0,SeasonalNaive,156.0,153.0,153.0
development,direct,2022-11-20,holiday_event,1,2022-11-21,1,233.0,SeasonalNaive,81.0,152.0,-152.0
development,direct,2024-12-20,holiday_event,27,2024-12-22,2,30.0,SeasonalNaive,181.0,151.0,151.0
development,direct,2023-12-18,holiday_event,11,2023-12-25,7,15.0,SeasonalNaive,165.0,150.0,150.0
development,direct,2022-11-20,holiday_event,1,2022-11-23,3,267.0,SeasonalNaive,118.0,149.0,-149.0
development,direct,2023-11-24,holiday_event,13,2023-12-01,7,33.0,SeasonalNaive,182.0,149.0,149.0
development,direct,2024-11-29,holiday_event,26,2024-12-03,4,110.0,SeasonalNaive,259.0,149.0,149.0
development,direct,2024-12-20,holiday_event,4,2024-12-21,1,38.0,SeasonalNaive,187.0,149.0,149.0
development,direct,2025-02-10,winter_test_like,17,2025-02-11,1,1.0,SeasonalNaive,149.0,148.0,148.0
development,direct,2023-11-24,holiday_event,2,2023-12-01,7,62.0,SeasonalNaive,208.0,146.0,146.0
development,direct,2023-12-18,holiday_event,1,2023-12-22,4,27.0,SeasonalNaive,173.0,146.0,146.0
development,direct,2022-11-20,holiday_event,3,2022-11-25,5,244.0,SeasonalNaive,99.0,145.0,-145.0
development,direct,2025-02-10,winter_test_like,25,2025-02-11,1,53.0,SeasonalNaive,198.0,145.0,145.0
development,direct,2023-12-18,holiday_event,3,2023-12-23,5,15.0,SeasonalNaive,159.0,144.0,144.0
development,direct,2022-11-20,holiday_event,1,2022-11-24,4,254.0,SeasonalNaive,111.0,143.0,-143.0
development,direct,2023-11-24,holiday_event,5,2023-11-26,2,445.0,SeasonalNaive,303.0,142.0,-142.0
development,direct,2024-11-29,holiday_event,25,2024-12-03,4,65.0,SeasonalNaive,207.0,142.0,142.0
development,direct,2025-02-10,winter_test_like,5,2025-02-13,3,74.0,SeasonalNaive,215.0,141.0,141.0
development,direct,2024-12-20,holiday_event,1,2024-12-22,2,18.0,SeasonalNaive,158.0,140.0,140.0
development,direct,2023-11-24,holiday_event,5,2023-11-27,3,98.0,SeasonalNaive,235.0,137.0,137.0
development,direct,2024-12-20,holiday_event,24,2024-12-23,3,29.0,SeasonalNaive,166.0,137.0,137.0
development,direct,2022-11-20,holiday_event,13,2022-11-27,7,234.0,SeasonalNaive,98.0,136.0,-136.0
development,direct,2023-12-18,holiday_event,29,2023-12-24,6,37.0,SeasonalNaive,173.0,136.0,136.0
development,direct,2024-12-20,holiday_event,2,2024-12-22,2,19.0,SeasonalNaive,155.0,136.0,136.0
development,direct,2024-12-20,holiday_event,11,2024-12-22,2,39.0,SeasonalNaive,174.0,135.0,135.0
development,direct,2024-12-20,holiday_event,24,2024-12-22,2,26.0,SeasonalNaive,161.0,135.0,135.0
development,direct,2024-12-20,holiday_event,6,2024-12-22,2,7.0,SeasonalNaive,141.0,134.0,134.0
development,direct,2023-12-18,holiday_event,11,2023-12-23,5,9.0,SeasonalNaive,142.0,133.0,133.0
development,direct,2024-12-20,holiday_event,5,2024-12-24,4,10.0,SeasonalNaive,143.0,133.0,133.0
development,direct,2022-11-20,holiday_event,11,2022-11-25,5,231.0,SeasonalNaive,99.0,132.0,-132.0
development,direct,2025-02-10,winter_test_like,25,2025-02-15,5,28.0,SeasonalNaive,158.0,130.0,130.0
development,direct,2023-11-24,holiday_event,12,2023-12-01,7,14.0,SeasonalNaive,143.0,129.0,129.0
development,direct,2023-12-18,holiday_event,24,2023-12-24,6,28.0,SeasonalNaive,157.0,129.0,129.0
development,direct,2025-02-10,winter_test_like,13,2025-02-16,6,30.0,SeasonalNaive,159.0,129.0,129.0
development,direct,2023-11-24,holiday_event,3,2023-11-26,2,296.0,SeasonalNaive,168.0,128.0,-128.0
development,direct,2023-12-18,holiday_event,5,2023-12-21,3,57.0,SeasonalNaive,184.5,127.5,127.5
development,direct,2023-11-24,holiday_event,3,2023-11-28,4,38.0,SeasonalNaive,165.0,127.0,127.0
development,direct,2024-12-20,holiday_event,5,2024-12-23,3,13.0,SeasonalNaive,140.0,127.0,127.0
development,direct,2024-11-29,holiday_event,25,2024-12-02,3,51.0,SeasonalNaive,177.0,126.0,126.0
development,direct,2024-12-20,holiday_event,8,2024-12-23,3,23.0,SeasonalNaive,149.0,126.0,126.0
development,direct,2024-12-20,holiday_event,25,2024-12-23,3,21.0,SeasonalNaive,147.0,126.0,126.0
development,direct,2025-02-10,winter_test_like,9,2025-02-11,1,40.0,SeasonalNaive,166.0,126.0,126.0
development,direct,2022-11-20,holiday_event,3,2022-11-21,1,178.0,SeasonalNaive,54.0,124.0,-124.0
development,direct,2022-11-20,holiday_event,15,2022-11-27,7,148.0,SeasonalNaive,24.0,124.0,-124.0
development,direct,2023-11-24,holiday_event,27,2023-11-25,1,1.0,SeasonalNaive,125.0,124.0,124.0
development,direct,2022-11-20,holiday_event,1,2022-11-22,2,267.0,SeasonalNaive,144.0,123.0,-123.0
development,direct,2023-11-24,holiday_event,3,2023-11-30,6,57.0,SeasonalNaive,180.0,123.0,123.0
development,direct,2023-12-18,holiday_event,4,2023-12-20,2,50.0,SeasonalNaive,171.0,121.0,121.0
development,direct,2022-11-20,holiday_event,1,2022-11-26,6,233.0,SeasonalNaive,113.0,120.0,-120.0
development,direct,2023-11-24,holiday_event,19,2023-11-26,2,179.0,SeasonalNaive,59.0,120.0,-120.0
development,direct,2023-11-24,holiday_event,5,2023-11-28,4,109.0,SeasonalNaive,229.0,120.0,120.0
development,direct,2024-12-20,holiday_event,6,2024-12-23,3,16.0,SeasonalNaive,136.0,120.0,120.0
development,direct,2022-11-20,holiday_event,11,2022-11-26,6,186.0,SeasonalNaive,68.0,118.0,-118.0
development,direct,2023-11-24,holiday_event,11,2023-11-28,4,40.0,SeasonalNaive,158.0,118.0,118.0
development,direct,2022-11-20,holiday_event,1,2022-11-27,7,466.0,MovingAvg28,63.714285714285715,402.2857142857143,-402.2857142857143
development,direct,2022-11-20,holiday_event,4,2022-11-27,7,416.0,MovingAvg28,62.535714285714285,353.4642857142857,-353.4642857142857
development,direct,2022-11-20,holiday_event,4,2022-11-25,5,359.0,MovingAvg28,62.535714285714285,296.4642857142857,-296.4642857142857
development,direct,2022-11-20,holiday_event,3,2022-11-27,7,337.0,MovingAvg28,50.464285714285715,286.5357142857143,-286.5357142857143
development,direct,2022-11-20,holiday_event,1,2022-11-25,5,346.0,MovingAvg28,63.714285714285715,282.2857142857143,-282.2857142857143
development,direct,2022-11-20,holiday_event,5,2022-11-27,7,397.0,MovingAvg28,119.57142857142857,277.42857142857144,-277.42857142857144
development,direct,2024-12-20,holiday_event,26,2024-12-24,4,12.0,MovingAvg28,283.14285714285717,271.14285714285717,271.14285714285717
development,direct,2024-12-20,holiday_event,26,2024-12-25,5,20.0,MovingAvg28,283.14285714285717,263.14285714285717,263.14285714285717
development,direct,2024-12-20,holiday_event,26,2024-12-26,6,22.0,MovingAvg28,283.14285714285717,261.14285714285717,261.14285714285717
development,direct,2023-11-24,holiday_event,5,2023-11-26,2,445.0,MovingAvg28,187.92857142857142,257.07142857142856,-257.07142857142856
development,direct,2024-12-20,holiday_event,26,2024-12-23,3,27.0,MovingAvg28,283.14285714285717,256.14285714285717,256.14285714285717
development,direct,2024-12-20,holiday_event,26,2024-12-27,7,33.0,MovingAvg28,283.14285714285717,250.14285714285717,250.14285714285717
development,direct,2024-11-29,holiday_event,3,2024-12-01,2,334.0,MovingAvg28,84.0,250.0,-250.0
development,direct,2022-11-20,holiday_event,11,2022-11-27,7,285.0,MovingAvg28,54.785714285714285,230.21428571428572,-230.21428571428572
development,direct,2023-11-24,holiday_event,11,2023-11-26,2,308.0,MovingAvg28,88.46428571428571,219.53571428571428,-219.53571428571428
development,direct,2024-12-20,holiday_event,26,2024-12-22,2,74.0,MovingAvg28,283.14285714285717,209.14285714285717,209.14285714285717
development,direct,2023-11-24,holiday_event,3,2023-11-26,2,296.0,MovingAvg28,91.03571428571429,204.96428571428572,-204.96428571428572
development,direct,2024-11-29,holiday_event,26,2024-12-01,2,361.0,MovingAvg28,157.32142857142858,203.67857142857142,-203.67857142857142
development,direct,2022-11-20,holiday_event,1,2022-11-22,2,267.0,MovingAvg28,63.714285714285715,203.28571428571428,-203.28571428571428
development,direct,2022-11-20,holiday_event,1,2022-11-23,3,267.0,MovingAvg28,63.714285714285715,203.28571428571428,-203.28571428571428
development,direct,2023-12-18,holiday_event,5,2023-12-23,5,14.0,MovingAvg28,210.4814814814815,196.4814814814815,196.4814814814815
development,direct,2023-12-18,holiday_event,5,2023-12-24,6,14.0,MovingAvg28,210.4814814814815,196.4814814814815,196.4814814814815
development,direct,2022-11-20,holiday_event,3,2022-11-25,5,244.0,MovingAvg28,50.464285714285715,193.53571428571428,-193.53571428571428
development,direct,2024-11-29,holiday_event,1,2024-12-01,2,300.0,MovingAvg28,108.46428571428571,191.53571428571428,-191.53571428571428
development,direct,2022-11-20,holiday_event,1,2022-11-24,4,254.0,MovingAvg28,63.714285714285715,190.28571428571428,-190.28571428571428
development,direct,2022-11-20,holiday_event,22,2022-11-27,7,221.0,MovingAvg28,35.892857142857146,185.10714285714286,-185.10714285714286
development,direct,2022-11-20,holiday_event,5,2022-11-25,5,303.0,MovingAvg28,119.57142857142857,183.42857142857144,-183.42857142857144
development,direct,2024-12-20,holiday_event,26,2024-12-21,1,100.0,MovingAvg28,283.14285714285717,183.14285714285717,183.14285714285717
development,direct,2022-11-20,holiday_event,4,2022-11-21,1,244.0,MovingAvg28,62.535714285714285,181.46428571428572,-181.46428571428572
development,direct,2023-12-18,holiday_event,5,2023-12-25,7,34.0,MovingAvg28,210.4814814814815,176.4814814814815,176.4814814814815
development,direct,2022-11-20,holiday_event,4,2022-11-24,4,239.0,MovingAvg28,62.535714285714285,176.46428571428572,-176.46428571428572
development,direct,2022-11-20,holiday_event,11,2022-11-25,5,231.0,MovingAvg28,54.785714285714285,176.21428571428572,-176.21428571428572
development,direct,2023-12-18,holiday_event,5,2023-12-22,4,35.0,MovingAvg28,210.4814814814815,175.4814814814815,175.4814814814815
development,direct,2022-11-20,holiday_event,13,2022-11-27,7,234.0,MovingAvg28,59.57142857142857,174.42857142857144,-174.42857142857144
development,direct,2022-11-20,holiday_event,1,2022-11-21,1,233.0,MovingAvg28,63.714285714285715,169.28571428571428,-169.28571428571428
development,direct,2022-11-20,holiday_event,1,2022-11-26,6,233.0,MovingAvg28,63.714285714285715,169.28571428571428,-169.28571428571428
development,direct,2022-11-20,holiday_event,4,2022-11-22,2,227.0,MovingAvg28,62.535714285714285,164.46428571428572,-164.46428571428572
development,direct,2022-11-20,holiday_event,4,2022-11-23,3,227.0,MovingAvg28,62.535714285714285,164.46428571428572,-164.46428571428572
development,direct,2022-11-20,holiday_event,25,2022-11-27,7,199.0,MovingAvg28,36.464285714285715,162.53571428571428,-162.53571428571428
development,direct,2022-11-20,holiday_event,11,2022-11-21,1,216.0,MovingAvg28,54.785714285714285,161.21428571428572,-161.21428571428572
development,direct,2022-11-20,holiday_event,2,2022-11-27,7,235.0,MovingAvg28,75.75,159.25,-159.25
development,direct,2022-11-20,holiday_event,8,2022-11-27,7,213.0,MovingAvg28,55.57142857142857,157.42857142857144,-157.42857142857144
development,direct,2022-11-20,holiday_event,11,2022-11-22,2,211.0,MovingAvg28,54.785714285714285,156.21428571428572,-156.21428571428572
development,direct,2023-12-18,holiday_event,5,2023-12-21,3,57.0,MovingAvg28,210.4814814814815,153.4814814814815,153.4814814814815
development,direct,2022-11-20,holiday_event,4,2022-11-26,6,216.0,MovingAvg28,62.535714285714285,153.46428571428572,-153.46428571428572
development,direct,2024-12-20,holiday_event,3,2024-12-26,6,3.0,MovingAvg28,154.78571428571428,151.78571428571428,151.78571428571428
development,direct,2024-12-20,holiday_event,3,2024-12-25,5,5.0,MovingAvg28,154.78571428571428,149.78571428571428,149.78571428571428
development,direct,2024-12-20,holiday_event,3,2024-12-27,7,7.0,MovingAvg28,154.78571428571428,147.78571428571428,147.78571428571428
development,direct,2024-12-20,holiday_event,3,2024-12-24,4,8.0,MovingAvg28,154.78571428571428,146.78571428571428,146.78571428571428
development,direct,2024-12-20,holiday_event,1,2024-12-26,6,4.0,MovingAvg28,145.92857142857142,141.92857142857142,141.92857142857142
development,direct,2024-12-20,holiday_event,4,2024-12-25,5,6.0,MovingAvg28,145.07142857142858,139.07142857142858,139.07142857142858
development,direct,2024-11-29,holiday_event,11,2024-12-01,2,232.0,MovingAvg28,93.82142857142857,138.17857142857144,-138.17857142857144
development,direct,2022-11-20,holiday_event,2,2022-11-25,5,213.0,MovingAvg28,75.75,137.25,-137.25
development,direct,2024-12-20,holiday_event,1,2024-12-24,4,10.0,MovingAvg28,145.92857142857142,135.92857142857142,135.92857142857142
development,direct,2024-12-20,holiday_event,2,2024-12-24,4,2.0,MovingAvg28,137.60714285714286,135.60714285714286,135.60714285714286
development,direct,2024-12-20,holiday_event,1,2024-12-25,5,11.0,MovingAvg28,145.92857142857142,134.92857142857142,134.92857142857142
development,direct,2024-11-29,holiday_event,4,2024-12-01,2,188.0,MovingAvg28,53.82142857142857,134.17857142857144,-134.17857142857144
development,direct,2023-11-24,holiday_event,19,2023-11-26,2,179.0,MovingAvg28,45.035714285714285,133.96428571428572,-133.96428571428572
development,direct,2024-11-29,holiday_event,3,2024-12-06,7,217.0,MovingAvg28,84.0,133.0,-133.0
development,direct,2024-12-20,holiday_event,4,2024-12-26,6,13.0,MovingAvg28,145.07142857142858,132.07142857142858,132.07142857142858
development,direct,2022-11-20,holiday_event,11,2022-11-26,6,186.0,MovingAvg28,54.785714285714285,131.21428571428572,-131.21428571428572
development,direct,2023-12-18,holiday_event,11,2023-12-23,5,9.0,MovingAvg28,140.11111111111111,131.11111111111111,131.11111111111111
development,direct,2024-12-20,holiday_event,1,2024-12-23,3,16.0,MovingAvg28,145.92857142857142,129.92857142857142,129.92857142857142
development,direct,2023-12-18,holiday_event,11,2023-12-24,6,11.0,MovingAvg28,140.11111111111111,129.11111111111111,129.11111111111111
development,direct,2024-12-20,holiday_event,1,2024-12-22,2,18.0,MovingAvg28,145.92857142857142,127.92857142857142,127.92857142857142
development,direct,2024-12-20,holiday_event,3,2024-12-23,3,27.0,MovingAvg28,154.78571428571428,127.78571428571428,127.78571428571428
development,direct,2023-11-24,holiday_event,16,2023-11-26,2,224.0,MovingAvg28,96.35714285714286,127.64285714285714,-127.64285714285714
development,direct,2022-11-20,holiday_event,3,2022-11-21,1,178.0,MovingAvg28,50.464285714285715,127.53571428571428,-127.53571428571428
development,direct,2024-12-20,holiday_event,4,2024-12-27,7,18.0,MovingAvg28,145.07142857142858,127.07142857142858,127.07142857142858
development,direct,2023-11-24,holiday_event,12,2023-11-26,2,181.0,MovingAvg28,54.42857142857143,126.57142857142857,-126.57142857142857
development,direct,2022-11-20,holiday_event,3,2022-11-23,3,177.0,MovingAvg28,50.464285714285715,126.53571428571428,-126.53571428571428
development,direct,2024-12-20,holiday_event,1,2024-12-27,7,20.0,MovingAvg28,145.92857142857142,125.92857142857142,125.92857142857142
development,direct,2023-11-24,holiday_event,22,2023-11-26,2,190.0,MovingAvg28,64.39285714285714,125.60714285714286,-125.60714285714286
development,direct,2023-12-18,holiday_event,3,2023-12-25,7,0.0,MovingAvg28,125.25925925925925,125.25925925925925,125.25925925925925
development,direct,2023-12-18,holiday_event,11,2023-12-25,7,15.0,MovingAvg28,140.11111111111111,125.11111111111111,125.11111111111111
development,direct,2022-11-20,holiday_event,15,2022-11-27,7,148.0,MovingAvg28,23.142857142857142,124.85714285714286,-124.85714285714286
development,direct,2024-12-20,holiday_event,4,2024-12-24,4,21.0,MovingAvg28,145.07142857142858,124.07142857142858,124.07142857142858
development,direct,2024-11-29,holiday_event,3,2024-12-02,3,208.0,MovingAvg28,84.0,124.0,-124.0
development,direct,2024-12-20,holiday_event,2,2024-12-27,7,14.0,MovingAvg28,137.60714285714286,123.60714285714286,123.60714285714286
development,direct,2024-11-29,holiday_event,25,2024-12-01,2,258.0,MovingAvg28,134.46428571428572,123.53571428571428,-123.53571428571428
development,direct,2022-11-20,holiday_event,9,2022-11-27,7,169.0,MovingAvg28,46.57142857142857,122.42857142857143,-122.42857142857143
development,direct,2023-12-18,holiday_event,3,2023-12-24,6,3.0,MovingAvg28,125.25925925925925,122.25925925925925,122.25925925925925
development,direct,2023-11-24,holiday_event,13,2023-11-26,2,192.0,MovingAvg28,70.67857142857143,121.32142857142857,-121.32142857142857
development,direct,2022-11-20,holiday_event,3,2022-11-26,6,170.0,MovingAvg28,50.464285714285715,119.53571428571428,-119.53571428571428
development,direct,2024-12-20,holiday_event,4,2024-12-22,2,26.0,MovingAvg28,145.07142857142858,119.07142857142858,119.07142857142858
development,direct,2024-12-20,holiday_event,2,2024-12-22,2,19.0,MovingAvg28,137.60714285714286,118.60714285714286,118.60714285714286
development,direct,2024-11-29,holiday_event,3,2024-12-05,6,202.0,MovingAvg28,84.0,118.0,-118.0
development,direct,2024-12-20,holiday_event,2,2024-12-26,6,20.0,MovingAvg28,137.60714285714286,117.60714285714286,117.60714285714286
development,direct,2024-11-29,holiday_event,2,2024-12-01,2,205.0,MovingAvg28,87.82142857142857,117.17857142857143,-117.17857142857143
development,direct,2024-12-20,holiday_event,8,2024-12-22,2,7.0,MovingAvg28,123.92857142857143,116.92857142857143,116.92857142857143
development,direct,2024-12-20,holiday_event,1,2024-12-21,1,29.0,MovingAvg28,145.92857142857142,116.92857142857142,116.92857142857142
development,direct,2024-12-20,holiday_event,11,2024-12-24,4,17.0,MovingAvg28,133.07142857142858,116.07142857142858,116.07142857142858
development,direct,2022-11-20,holiday_event,16,2022-11-27,7,195.0,MovingAvg28,80.46428571428571,114.53571428571429,-114.53571428571429
development,direct,2022-11-20,holiday_event,11,2022-11-23,3,169.0,MovingAvg28,54.785714285714285,114.21428571428572,-114.21428571428572
development,direct,2023-11-24,holiday_event,1,2023-11-26,2,191.0,MovingAvg28,76.85714285714286,114.14285714285714,-114.14285714285714
development,direct,2024-12-20,holiday_event,8,2024-12-24,4,10.0,MovingAvg28,123.92857142857143,113.92857142857143,113.92857142857143
development,direct,2024-12-20,holiday_event,2,2024-12-23,3,24.0,MovingAvg28,137.60714285714286,113.60714285714286,113.60714285714286
development,direct,2023-11-24,holiday_event,2,2023-11-26,2,205.0,MovingAvg28,91.64285714285714,113.35714285714286,-113.35714285714286
development,direct,2022-11-20,holiday_event,11,2022-11-24,4,168.0,MovingAvg28,54.785714285714285,113.21428571428572,-113.21428571428572
development,direct,2024-12-20,holiday_event,2,2024-12-25,5,25.0,MovingAvg28,137.60714285714286,112.60714285714286,112.60714285714286
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-16,2,267.0,NeuralNet,410.09808773711256,143.09808773711256,143.09808773711256
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-15,1,347.0,NeuralNet,485.10338382173927,138.10338382173927,138.10338382173927
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-19,5,148.0,NeuralNet,262.2739508669484,114.27395086694838,114.27395086694838
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-20,6,142.0,NeuralNet,224.08651950243242,82.08651950243242,82.08651950243242
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,NeuralNet,192.30622921428696,68.69377078571304,-68.69377078571304
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-17,3,94.0,NeuralNet,156.15231000949134,62.152310009491345,62.152310009491345
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-15,1,236.0,NeuralNet,174.53444379020024,61.46555620979976,-61.46555620979976
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-17,3,53.0,NeuralNet,110.67042538024081,57.670425380240815,57.670425380240815
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-17,3,237.0,NeuralNet,293.4143532213295,56.41435322132952,56.41435322132952
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-17,3,172.0,NeuralNet,119.69122453426947,52.308775465730534,-52.308775465730534
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-18,4,209.0,NeuralNet,258.3135357934383,49.31353579343829,49.31353579343829
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-21,7,127.0,NeuralNet,175.58319963111853,48.58319963111853,48.58319963111853
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-17,3,190.0,NeuralNet,142.3183816104731,47.6816183895269,-47.6816183895269
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-04,7,114.0,NeuralNet,66.53307536180655,47.46692463819345,-47.46692463819345
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-17,3,131.0,NeuralNet,178.16511944580225,47.16511944580225,47.16511944580225
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-19,5,80.0,NeuralNet,125.7050951638484,45.7050951638484,45.7050951638484
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-01,4,25.0,NeuralNet,69.99968333840702,44.999683338407024,44.999683338407024
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-28,7,85.0,NeuralNet,40.18606227212531,44.81393772787469,-44.81393772787469
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-17,3,206.0,NeuralNet,161.96600067716187,44.03399932283813,-44.03399932283813
