ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
4,6,2023-01-16,2023-01-10,development,direct,winter_test_like,26.328477145959265,False,False,False,False,False,,,,26.328477145959265,11.0,True,79.1,77.0,95.82142857142857
5,6,2023-01-16,2023-01-10,development,direct,winter_test_like,90.23843299723508,False,False,False,False,False,,,,90.23843299723508,86.0,True,132.4,95.0,116.03571428571429
6,6,2023-01-16,2023-01-10,development,direct,winter_test_like,14.865665230168439,False,False,False,False,False,,,,14.865665230168439,18.0,True,22.1,23.0,17.0
7,6,2023-01-16,2023-01-10,development,direct,winter_test_like,11.480131680163328,False,False,False,False,False,,,,11.480131680163328,36.0,True,16.1,11.0,14.892857142857142
8,6,2023-01-16,2023-01-10,development,direct,winter_test_like,18.194108327574256,False,False,False,False,False,,,,18.194108327574256,35.0,True,29.8,19.0,20.821428571428573
9,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.030337403070426,False,False,False,False,False,,,,25.030337403070426,51.0,True,58.6,36.0,38.392857142857146
10,6,2023-01-16,2023-01-10,development,direct,winter_test_like,20.504474447886537,False,False,False,False,False,,,,20.504474447886537,31.0,True,47.1,40.0,32.142857142857146
11,6,2023-01-16,2023-01-10,development,direct,winter_test_like,42.15082279654999,False,False,False,False,False,,,,42.15082279654999,33.0,True,59.2,43.0,74.64285714285714
12,6,2023-01-16,2023-01-10,development,direct,winter_test_like,13.449447009956417,False,False,False,False,False,,,,13.449447009956417,22.0,True,30.5,28.0,26.785714285714285
13,6,2023-01-16,2023-01-10,development,direct,winter_test_like,44.16372894681229,False,False,False,False,False,,,,44.16372894681229,47.0,True,47.3,42.0,40.42857142857143
14,6,2023-01-16,2023-01-10,development,direct,winter_test_like,20.851291918141555,False,False,False,False,False,,,,20.851291918141555,28.0,True,34.3,33.0,24.607142857142858
15,6,2023-01-16,2023-01-10,development,direct,winter_test_like,20.444300385595415,False,False,False,False,False,,,,20.444300385595415,54.0,True,43.1,40.0,32.17857142857143
16,6,2023-01-16,2023-01-10,development,direct,winter_test_like,32.6170094397794,False,False,False,False,False,,,,32.6170094397794,43.0,True,71.4,58.0,70.89285714285714
17,6,2023-01-16,2023-01-10,development,direct,winter_test_like,15.599851237730675,False,False,False,False,False,,,,15.599851237730675,14.0,True,23.2,23.0,17.392857142857142
18,6,2023-01-16,2023-01-10,development,direct,winter_test_like,30.82298621648321,False,False,False,False,False,,,,30.82298621648321,59.0,True,38.2,21.0,35.285714285714285
19,6,2023-01-16,2023-01-10,development,direct,winter_test_like,45.662437089643205,False,False,False,False,False,,,,45.662437089643205,3.0,True,76.5,90.0,38.607142857142854
